ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi
Jinan-857_piececlassifierforhouses-1,,Jinan,857_piececlassifierforhouses,i²¹³tsuə²¹faŋ⁴²tsๅ⁰,i²¹³tsuə²¹faŋ⁴²tsๅ⁰,i ²¹³ + ts u/w ə ²¹ + f a ŋ ⁴² + ts ɿ ⁰,,Cihui,,,,,一 座 房 子
Shenyang-857_piececlassifierforhouses-1,,Shenyang,857_piececlassifierforhouses,i³⁵tauə⁴¹faŋ³⁵tsๅ⁰,i³⁵tauə⁴¹faŋ³⁵tsๅ⁰,i ³⁵ + t auə/au ⁴¹ + f a ŋ ³⁵ + ts ɿ ⁰,,Cihui,,,,,一 座 房 子
XiAn-857_piececlassifierforhouses-1,,XiAn,857_piececlassifierforhouses,i²¹tsuo⁵³fɑŋ²⁴tsๅ⁰,i²¹tsuo⁵³fɑŋ²⁴tsๅ⁰,i ²¹ + ts u/w o ⁵³ + f ɑ ŋ ²⁴ + ts ɿ ⁰,,Cihui,,,,,一 座 房 子
Chengdu-857_piececlassifierforhouses-1,,Chengdu,857_piececlassifierforhouses,i³¹tso¹³faŋ³¹tsๅ⁵³,i³¹tso¹³faŋ³¹tsๅ⁵³,i ³¹ + ts o ¹³ + f a ŋ ³¹ + ts ɿ ⁵³,,Cihui,,,,,一 座 房 子
Kunming-857_piececlassifierforhouses-1,,Kunming,857_piececlassifierforhouses,i³¹₁₃tsuo¹³fã³¹tsๅ⁵³,i³¹₁₃tsuo¹³fã³¹tsๅ⁵³,i ¹³/³¹ + ts u/w o ¹³ + f ã ³¹ + ts ɿ ⁵³,,Cihui,,,,,一 座 房 子
Hefei-857_piececlassifierforhouses-1,,Hefei,857_piececlassifierforhouses,iəʔ⁴tsʊ⁵³fɑ̃⁵⁵tsə⁰,iəʔ⁴tsʊ⁵³fɑ̃⁵⁵tsə⁰,i/j ə ʔ ⁴ + ts ʊ ⁵³ + f ɑ̃ ⁵⁵ + ts ə ⁰,,Cihui,,,,,一 座 房 子
Yangzhou-857_piececlassifierforhouses-1,,Yangzhou,857_piececlassifierforhouses,iəʔ⁴tso⁵⁵fɑŋ³⁴tsɛ⁰,iəʔ⁴tso⁵⁵fɑŋ³⁴tsɛ⁰,i/j ə ʔ ⁴ + ts o ⁵⁵ + f ɑ ŋ ³⁴ + ts ɛ ⁰,,Cihui,,,,,一 座 房 子
Suzhou-857_piececlassifierforhouses-1,,Suzhou,857_piececlassifierforhouses,iɪʔ⁴zɒŋ³¹vɒŋ²⁴₂₂tsๅ⁴¹₄₄,iɪʔ⁴zɒŋ³¹vɒŋ²⁴₂₂tsๅ⁴¹₄₄,iɪ ʔ ⁴ + z ɒ ŋ ³¹ + v ɒ ŋ ²²/²⁴ + ts ɿ ⁴⁴/⁴¹,,Cihui,,,,,一 幢 房 子
Wenzhou-857_piececlassifierforhouses-1,,Wenzhou,857_piececlassifierforhouses,i²³zo¹¹u³³duɔ²⁴,i²³zo¹¹u³³duɔ²⁴,i ²³ + z o ¹¹ + u ²³ + d u/w ɔ ²⁴,,Cihui,,,,,一 座 屋 宕
Changsha-857_piececlassifierforhouses-1,,Changsha,857_piececlassifierforhouses,i²⁴tən⁵⁵u²⁴tsๅ⁰,i²⁴tən⁵⁵u²⁴tsๅ⁰,i ²⁴ + t ə n ⁵⁵ + u ²⁴ + ts ɿ ⁰,,Cihui,,,,,一 棟 屋 子
Nanchang-857_piececlassifierforhouses-1,,Nanchang,857_piececlassifierforhouses,it⁵tuŋ⁵⁵fɔŋ⁵⁵tsๅ⁰,it⁵tuŋ⁵⁵fɔŋ⁵⁵tsๅ⁰,i t ⁵ + t u ŋ ⁵⁵ + f ɔ ŋ ⁵⁵ + ts ɿ ⁰,,Cihui,,,,,一 棟 房 子
Meixian-857_piececlassifierforhouses-1,,Meixian,857_piececlassifierforhouses,jit²¹kian⁴⁴vuk²¹,jit²¹kian⁴⁴vuk²¹,i/j i t ²¹ + k i/j a n ⁴⁴ + v u k ²¹,,Cihui,,,,,一 間 屋
Guangzhou-857_piececlassifierforhouses-1,,Guangzhou,857_piececlassifierforhouses,jɐt⁵kan⁵³ʊk⁵,jɐt⁵kan⁵³ʊk⁵,i/j ɐ t ⁵ + k a n ⁵³ + ʊ k ⁵,,Cihui,,,,,一 間 屋
Yangjiang-857_piececlassifierforhouses-1,,Yangjiang,857_piececlassifierforhouses,jɐt²⁴kan³³ʊk²⁴,jɐt²⁴kan³³ʊk²⁴,i/j ɐ t ²⁴ + k a n ³³ + ʊ k ²⁴,,Cihui,,,,,一 間 屋
Yangjiang-857_piececlassifierforhouses-2,,Yangjiang,857_piececlassifierforhouses,jɐt²⁴tʃɔ⁴⁵⁴ʊk²⁴,jɐt²⁴tʃɔ⁴⁵⁴ʊk²⁴,i/j ɐ t ²⁴ + tʃ ɔ ⁴⁵⁴ + ʊ k ²⁴,,Cihui,,,,,一 運 屋
Chaozhou-857_piececlassifierforhouses-1,,Chaozhou,857_piececlassifierforhouses,tsek⁵₂₁kõĩ³³₂₃tsʰu²¹³,tsek⁵₂₁kõĩ³³₂₃tsʰu²¹³,ts e k ⁵/²¹ + k õi ²³/³³ + tsʰ u ²¹³,,Cihui,,,,,一 間 厝
Fuzhou-857_piececlassifierforhouses-1,,Fuzhou,857_piececlassifierforhouses,sɔ³¹lɔʔ⁴tsʰuɔ²¹³,sɔ³¹lɔʔ⁴tsʰuɔ²¹³,s ɔ ³¹ + l ɔ ʔ ⁴ + tsʰ u/w ɔ ²¹³,,Cihui,,,,,一 落 厝
Xiamen-857_piececlassifierforhouses-1,,Xiamen,857_piececlassifierforhouses,tsit⁵₃₂kiŋ⁵⁵₃₃tsʰu¹¹,tsit⁵₃₂kiŋ⁵⁵₃₃tsʰu¹¹,ts i t ³²/⁵ + k i ŋ ³³/⁵⁵ + tsʰ u ¹¹,,Cihui,,,,,一 間 厝
Beijing-856_piececlassifierforneedles-1,,Beijing,856_piececlassifierforneedles,i⁵¹kən⁵⁵tʂən⁵⁵,i⁵¹kən⁵⁵tʂən⁵⁵,i ⁵¹ + k ə n ⁵⁵ + ʈʂ ə n ⁵⁵,,Cihui,,,,,一 根 針
Jinan-856_piececlassifierforneedles-1,,Jinan,856_piececlassifierforneedles,i²¹³kə²¹tʂẽ²¹³,i²¹³kə²¹tʂẽ²¹³,i ²¹³ + k ə ²¹ + ʈʂ ẽ ²¹³,,Cihui,,,,,一 個 針
Shenyang-856_piececlassifierforneedles-1,,Shenyang,856_piececlassifierforneedles,i⁴¹kən³³tsən³³,i⁴¹kən³³tsən³³,i ⁴¹ + k ə n ³³ + ts ə n ³³,,Cihui,,,,,一 根 針
XiAn-856_piececlassifierforneedles-1,,XiAn,856_piececlassifierforneedles,i²¹₂₄kẽ²¹tʂẽ²¹,i²¹₂₄kẽ²¹tʂẽ²¹,i ²⁴/²¹ + k ẽ ²¹ + ʈʂ ẽ ²¹,,Cihui,,,,,一 根 針
Chengdu-856_piececlassifierforneedles-1,,Chengdu,856_piececlassifierforneedles,i³¹kən⁴⁴tsən⁴⁴,i³¹kən⁴⁴tsən⁴⁴,i ³¹ + k ə n ⁴⁴ + ts ə n ⁴⁴,,Cihui,,,,,一 根 針
Kunming-856_piececlassifierforneedles-1,,Kunming,856_piececlassifierforneedles,i³¹₁₃kʰuo⁴⁴tʂə̃⁴⁴,i³¹₁₃kʰuo⁴⁴tʂə̃⁴⁴,i ¹³/³¹ + kʰ u/w o ⁴⁴ + ʈʂ ə̃ ⁴⁴,,Cihui,,,,,一 顆 針
Hefei-856_piececlassifierforneedles-1,,Hefei,856_piececlassifierforneedles,iəʔ⁴kən²¹²tʂən²¹²,iəʔ⁴kən²¹²tʂən²¹²,i/j ə ʔ ⁴ + k ə n ²¹² + ʈʂ ə n ²¹²,,Cihui,,,,,一 根 針
Yangzhou-856_piececlassifierforneedles-1,,Yangzhou,856_piececlassifierforneedles,iəʔ⁴kəŋ³¹tsəŋ³¹,iəʔ⁴kəŋ³¹tsəŋ³¹,i/j ə ʔ ⁴ + k ə ŋ ³¹ + ts ə ŋ ³¹,,Cihui,,,,,一 根 針
Suzhou-856_piececlassifierforneedles-1,,Suzhou,856_piececlassifierforneedles,iɪʔ⁴kən⁴⁴tsən⁴⁴,iɪʔ⁴kən⁴⁴tsən⁴⁴,iɪ ʔ ⁴ + k ə n ⁴⁴ + ts ə n ⁴⁴,,Cihui,,,,,一 根 針
Wenzhou-856_piececlassifierforneedles-1,,Wenzhou,856_piececlassifierforneedles,i²³mai³¹tsaŋ⁴⁴,i²³mai³¹tsaŋ⁴⁴,i ²³ + m ai ³¹ + ts a ŋ ⁴⁴,,Cihui,,,,,一 枚 針
Changsha-856_piececlassifierforneedles-1,,Changsha,856_piececlassifierforneedles,i²⁴kʰəu⁴¹tsən³³,i²⁴kʰəu⁴¹tsən³³,i ²⁴ + kʰ əu ⁴¹ + ts ə n ³³,,Cihui,,,,,一 囗 針
Nanchang-856_piececlassifierforneedles-1,,Nanchang,856_piececlassifierforneedles,it⁵kiɛn⁴²tsən⁴²,it⁵kiɛn⁴²tsən⁴²,i t ⁵ + k i/j ɛ n ⁴² + ts ə n ⁴²,,Cihui,,,,,一 根 針
Nanchang-856_piececlassifierforneedles-2,,Nanchang,856_piececlassifierforneedles,it⁵kuɔn²¹³tsəni²,it⁵kuɔn²¹³tsəni²,i t ⁵ + k u/w ɔ n ²¹³ + ts ə + n i ⁴²,,Cihui,,,,,一 管 針
Meixian-856_piececlassifierforneedles-1,,Meixian,856_piececlassifierforneedles,jit²¹mɔi¹²tsəm⁴⁴,jit²¹mɔi¹²tsəm⁴⁴,i/j i t ²¹ + m ɔi ¹² + ts ə m ⁴⁴,,Cihui,,,,,一 枚 針
Guangzhou-856_piececlassifierforneedles-1,,Guangzhou,856_piececlassifierforneedles,jɐt⁵ŋan²³₃₅tʃɐm⁵³,jɐt⁵ŋan²³₃₅tʃɐm⁵³,i/j ɐ t ⁵ + ŋ a n ³⁵/²³ + tʃ ɐ m ⁵³,,Cihui,,,,,一 眼 針
Yangjiang-856_piececlassifierforneedles-1,,Yangjiang,856_piececlassifierforneedles,jɐt²⁴hɐu²¹tʃɐm³³,jɐt²⁴hɐu²¹tʃɐm³³,i/j ɐ t ²⁴ + h ɐu ²¹ + tʃ ɐ m ³³,,Cihui,,,,,一 囗 針
Fuzhou-856_piececlassifierforneedles-1,,Fuzhou,856_piececlassifierforneedles,sɔ³¹leu⁵²tseiŋ⁴⁴,sɔ³¹leu⁵²tseiŋ⁴⁴,s ɔ ³¹ + l eu ⁵² + ts ei ŋ ⁴⁴,,Cihui,,,,,一 條 針
Xiamen-856_piececlassifierforneedles-1,,Xiamen,856_piececlassifierforneedles,tsit⁵₃₂ki⁵⁵₃₃tsiam⁵⁵,tsit⁵₃₂ki⁵⁵₃₃tsiam⁵⁵,ts i t ³²/⁵ + k i ³³/⁵⁵ + ts i/j a m ⁵⁵,,Cihui,,,,,一 支 針
Chaozhou-856_piececlassifierforneedles-1,,Chaozhou,856_piececlassifierforneedles,tsək⁴₂₁ki³³₂₃tsam³³,tsək⁴₂₁ki³³₂₃tsam³³,ts ə k ²¹/⁴ + k i ²³/³³ + ts a m ³³,,Cihui,,,,,一 支 針
Beijing-839_piececlassifierforpersons-1,,Beijing,839_piececlassifierforpersons,i³⁵kə⁰ʐən³⁵,i³⁵kə⁰ʐən³⁵,i ³⁵ + k ə ⁰ + ʐ ə n ³⁵,,Cihui,,,,,一 個 人
Jinan-839_piececlassifierforpersons-1,,Jinan,839_piececlassifierforpersons,i²¹³kə²¹ʐẽ⁴²,i²¹³kə²¹ʐẽ⁴²,i ²¹³ + k ə ²¹ + ʐ ẽ ⁴²,,Cihui,,,,,一 個 人
Shenyang-839_piececlassifierforpersons-1,,Shenyang,839_piececlassifierforpersons,i³⁵kə⁴¹in³⁵,i³⁵kə⁴¹in³⁵,i ³⁵ + k ə ⁴¹ + i n ³⁵,,Cihui,,,,,一 個 人
XiAn-839_piececlassifierforpersons-1,,XiAn,839_piececlassifierforpersons,i²¹kə⁴⁵ʐẽ²⁴,i²¹kə⁴⁵ʐẽ²⁴,i ²¹ + k ə ⁴⁵ + ʐ ẽ ²⁴,,Cihui,,,,,一 個 人
Chengdu-839_piececlassifierforpersons-1,,Chengdu,839_piececlassifierforpersons,i³¹ko¹³zən³¹,i³¹ko¹³zən³¹,i ³¹ + k o ¹³ + z ə n ³¹,,Cihui,,,,,一 個 人
Kunming-839_piececlassifierforpersons-1,,Kunming,839_piececlassifierforpersons,i³¹₁₃kə¹³ʐə̃³¹,i³¹₁₃kə¹³ʐə̃³¹,i ¹³/³¹ + k ə ¹³ + ʐ ə̃ ³¹,,Cihui,,,,,一 個 人
Hefei-839_piececlassifierforpersons-1,,Hefei,839_piececlassifierforpersons,iəʔ⁴kəʔ⁴ʐən⁵⁵,iəʔ⁴kəʔ⁴ʐən⁵⁵,i/j ə ʔ ⁴ + k ə ʔ ⁴ + ʐ ə n ⁵⁵,,Cihui,,,,,一 個 人
Yangzhou-839_piececlassifierforpersons-1,,Yangzhou,839_piececlassifierforpersons,iəʔ⁴kɤɯ⁵⁵ləŋ³⁴,iəʔ⁴kɤɯ⁵⁵ləŋ³⁴,i/j ə ʔ ⁴ + k ɤɯ ⁵⁵ + l ə ŋ ³⁴,,Cihui,,,,,一 個 人
Suzhou-839_piececlassifierforpersons-1,,Suzhou,839_piececlassifierforpersons,iɪʔ⁴ɦɤʔ²¹ȵin²⁴,iɪʔ⁴ɦɤʔ²¹ȵin²⁴,iɪ ʔ ⁴ + ɦ ɤ ʔ ²¹ + ȵ i n ²⁴,,Cihui,,,,,一 個 人
Wenzhou-839_piececlassifierforpersons-1,,Wenzhou,839_piececlassifierforpersons,i²³kai⁴²naŋ³¹,i²³kai⁴²naŋ³¹,i ²³ + k ai ⁴² + n a ŋ ³¹,,Cihui,,,,,一 個 人
Changsha-839_piececlassifierforpersons-1,,Changsha,839_piececlassifierforpersons,i²⁴ko⁵⁵zən¹³,i²⁴ko⁵⁵zən¹³,i ²⁴ + k o ⁵⁵ + z ə n ¹³,,Cihui,,,,,一 個 人
Nanchang-839_piececlassifierforpersons-1,,Nanchang,839_piececlassifierforpersons,it⁵tsak⁵ȵin⁵⁵,it⁵tsak⁵ȵin⁵⁵,i t ⁵ + ts a k ⁵ + ȵ i n ⁵⁵,,Cihui,,,,,一 只 人
Meixian-839_piececlassifierforpersons-1,,Meixian,839_piececlassifierforpersons,jit²¹kɛ⁴²ȵin¹²,jit²¹kɛ⁴²ȵin¹²,i/j i t ²¹ + k ɛ ⁴² + ȵ i n ¹²,,Cihui,,,,,一 個 人
Guangzhou-839_piececlassifierforpersons-1,,Guangzhou,839_piececlassifierforpersons,jɐt⁵kɔ³³jɐn²¹,jɐt⁵kɔ³³jɐn²¹,i/j ɐ t ⁵ + k ɔ ³³ + i/j ɐ n ²¹,,Cihui,,,,,一 個 人
Yangjiang-839_piececlassifierforpersons-1,,Yangjiang,839_piececlassifierforpersons,jɐt²⁴kɔ⁴⁵⁴jɐn⁴⁴³,jɐt²⁴kɔ⁴⁵⁴jɐn⁴⁴³,i/j ɐ t ²⁴ + k ɔ ⁴⁵⁴ + i/j ɐ n ⁴⁴³,,Cihui,,,,,一 個 人
Xiamen-839_piececlassifierforpersons-1,,Xiamen,839_piececlassifierforpersons,tsit⁵₃₂e²⁴₃₃laŋ²⁴,tsit⁵₃₂e²⁴₃₃laŋ²⁴,ts i t ³²/⁵ + e ³³/²⁴ + l a ŋ ²⁴,,Cihui,,,,,一 個 人
Chaozhou-839_piececlassifierforpersons-1,,Chaozhou,839_piececlassifierforpersons,tsek⁴₂₁kai⁵⁵₂₁₃naŋ⁵⁵,tsek⁴₂₁kai⁵⁵₂₁₃naŋ⁵⁵,ts e k ²¹/⁴ + k ai ²¹³/⁵⁵ + n a ŋ ⁵⁵,,Cihui,,,,,一 個 人
Fuzhou-839_piececlassifierforpersons-1,,Fuzhou,839_piececlassifierforpersons,sɔ³¹a³¹nøyŋ⁵²,sɔ³¹a³¹nøyŋ⁵²,s ɔ ³¹ + a ³¹ + n øi ŋ ⁵²,,Cihui,,,,,一 個 人
Fuzhou-839_piececlassifierforpersons-2,,Fuzhou,839_piececlassifierforpersons,sɔ³¹zieʔ²³nøyŋ⁵²,sɔ³¹zieʔ²³nøyŋ⁵²,s ɔ ³¹ + z i/j e ʔ ²³ + n øi ŋ ⁵²,,Cihui,,,,,一 只 人
Beijing-861_piececlassifierforship-1,,Beijing,861_piececlassifierforship,i⁵¹tʂʅ⁵⁵tʂʰuan³⁵,i⁵¹tʂʅ⁵⁵tʂʰuan³⁵,i ⁵¹ + ʈʂ ʅ ⁵⁵ + ʈʂʰ u/w a n ³⁵,,Cihui,,,,,一 只 船
Jinan-861_piececlassifierforship-1,,Jinan,861_piececlassifierforship,i²¹³tʂʅ²¹³tʂʰuæ̃⁴²,i²¹³tʂʅ²¹³tʂʰuæ̃⁴²,i ²¹³ + ʈʂ ʅ ²¹³ + ʈʂʰ u/w æ̃ ⁴²,,Cihui,,,,,一 只 船
XiAn-861_piececlassifierforship-1,,XiAn,861_piececlassifierforship,i²¹kə⁴⁵pfʰæ̃²⁴,i²¹kə⁴⁵pfʰæ̃²⁴,i ²¹ + k ə ⁴⁵ + pfʰ æ̃ ²⁴,,Cihui,,,,,一 個 船
Chengdu-861_piececlassifierforship-1,,Chengdu,861_piececlassifierforship,i³¹tsๅ⁴⁴tsʰuan³¹,i³¹tsๅ⁴⁴tsʰuan³¹,i ³¹ + ts ɿ ⁴⁴ + tsʰ u/w a n ³¹,,Cihui,,,,,一 只 船
Yangzhou-861_piececlassifierforship-1,,Yangzhou,861_piececlassifierforship,iəʔ⁴tʰiɔ³⁴tsʰõ³⁴,iəʔ⁴tʰiɔ³⁴tsʰõ³⁴,i/j ə ʔ ⁴ + tʰ i/j ɔ ³⁴ + tsʰ õ ³⁴,,Cihui,,,,,一 條 船
Suzhou-861_piececlassifierforship-1,,Suzhou,861_piececlassifierforship,iɪʔ⁴tsɒʔ⁴zø²⁴,iɪʔ⁴tsɒʔ⁴zø²⁴,iɪ ʔ ⁴ + ts ɒ ʔ ⁴ + z ø ²⁴,,Cihui,,,,,一 只 船
Wenzhou-861_piececlassifierforship-1,,Wenzhou,861_piececlassifierforship,i²³tsei²³ɦy³¹,i²³tsei²³ɦy³¹,i ²³ + ts ei ²³ + ɦ y ³¹,,Cihui,,,,,一 只 船
Changsha-861_piececlassifierforship-1,,Changsha,861_piececlassifierforship,i²⁴tsa²⁴tɕyẽ¹³,i²⁴tsa²⁴tɕyẽ¹³,i ²⁴ + ts a ²⁴ + tɕ y/ɥ ẽ ¹³,,Cihui,,,,,一 只 船
Nanchang-861_piececlassifierforship-1,,Nanchang,861_piececlassifierforship,it⁵tsak⁵sɔn⁵⁵,it⁵tsak⁵sɔn⁵⁵,i t ⁵ + ts a k ⁵ + s ɔ n ⁵⁵,,Cihui,,,,,一 只 船
Nanchang-861_piececlassifierforship-2,,Nanchang,861_piececlassifierforship,it⁵tʰiɛu²⁴sɔn⁵⁵,it⁵tʰiɛu²⁴sɔn⁵⁵,i t ⁵ + tʰ i/j ɛu ²⁴ + s ɔ n ⁵⁵,,Cihui,,,,,一 條 船
Meixian-861_piececlassifierforship-1,,Meixian,861_piececlassifierforship,jit²¹tʰiau¹²sɔn¹³,jit²¹tʰiau¹²sɔn¹³,i/j i t ²¹ + tʰ i/j au ¹² + s ɔ n ¹²,,Cihui,,,,,一 條 船
Guangzhou-861_piececlassifierforship-1,,Guangzhou,861_piececlassifierforship,jɐt⁵tʃɛk³³ʃyn²¹,jɐt⁵tʃɛk³³ʃyn²¹,i/j ɐ t ⁵ + tʃ ɛ k ³³ + ʃ y n ²¹,,Cihui,,,,,一 只 船
Yangjiang-861_piececlassifierforship-1,,Yangjiang,861_piececlassifierforship,jɐt²⁴tʃɪk²⁴ʃin⁴⁴³,jɐt²⁴tʃɪk²⁴ʃin⁴⁴³,i/j ɐ t ²⁴ + tʃ ɪ k ²⁴ + ʃ i n ⁴⁴³,,Cihui,,,,,一 只 船
Xiamen-861_piececlassifierforship-1,,Xiamen,861_piececlassifierforship,tsit⁵₃₂tsiaʔ³²₅tsun²⁴,tsit⁵₃₂tsiaʔ³²₅tsun²⁴,ts i t ³²/⁵ + ts i/j a ʔ ⁵/³² + ts u n ²⁴,,Cihui,,,,,一 只 船
Chaozhou-861_piececlassifierforship-1,,Chaozhou,861_piececlassifierforship,tsek⁴₂₁tsiaʔ²¹₄tsuŋ⁵⁵,tsek⁴₂₁tsiaʔ²¹₄tsuŋ⁵⁵,ts e k ²¹/⁴ + ts i/j a ʔ ⁴/²¹ + ts u ŋ ⁵⁵,,Cihui,,,,,一 只 船
Fuzhou-861_piececlassifierforship-1,,Fuzhou,861_piececlassifierforship,sɔ³¹leu⁵²suŋ⁵²,sɔ³¹leu⁵²suŋ⁵²,s ɔ ³¹ + l eu ⁵² + s u ŋ ⁵²,,Cihui,,,,,一 條 船
Shenyang-861_piececlassifierforship-1,,Shenyang,861_piececlassifierforship,i⁴¹tsๅ²¹³₂₁tsʰuan³⁵,i⁴¹tsๅ²¹³₂₁tsʰuan³⁵,i ⁴¹ + ts ɿ ²¹/²¹³ + tsʰ u/w a n ³⁵,,Cihui,,,,,一 只 船
Hefei-861_piececlassifierforship-1,,Hefei,861_piececlassifierforship,iəʔ⁴tʂəʔ⁴tʂʰʊ̃⁵⁵,iəʔ⁴tʂəʔ⁴tʂʰʊ̃⁵⁵,i/j ə ʔ ⁴ + ʈʂ ə ʔ ⁴ + ʈʂʰ ʊ̃ ⁵⁵,,Cihui,,,,,一 只 船
Kunming-861_piececlassifierforship-1,,Kunming,861_piececlassifierforship,i³¹₁₃tʂʅ⁴⁴tʂʰuã³¹,i³¹₁₃tʂʅ⁴⁴tʂʰuã³¹,i ¹³/³¹ + ʈʂ ʅ ⁴⁴ + ʈʂʰ u/w ã ³¹,,Cihui,,,,,一 只 船
Jinan-862_piececlassifierforthing-1,,Jinan,862_piececlassifierforthing,i²¹³tɕiæ̃²¹ʂʅr²¹,i²¹³tɕiæ̃²¹ʂʅr²¹,i ²¹³ + tɕ j æ̃ ²¹ + ʂ */ʅ ²¹,,Cihui,,,,,一 件 事
Chengdu-862_piececlassifierforthing-1,,Chengdu,862_piececlassifierforthing,i³¹tɕian¹³sๅ¹³tɕʰin³¹,i³¹tɕian¹³sๅ¹³tɕʰin³¹,i ³¹ + tɕ i/j a n ¹³ + s ɿ ¹³ + tɕʰ i n ³¹,,Cihui,,,,,一 件 事 情
Kunming-862_piececlassifierforthing-1,,Kunming,862_piececlassifierforthing,i³¹₁₃tʰɛ³¹ʂʅ¹³tɕʰĩ³¹,i³¹₁₃tʰɛ³¹ʂʅ¹³tɕʰĩ³¹,i ¹³/³¹ + tʰ ɛ ³¹ + ʂ ʅ ¹³ + tɕʰ ĩ ³¹,,Cihui,,,,,一 臺 事 情
Wenzhou-862_piececlassifierforthing-1,,Wenzhou,862_piececlassifierforthing,i²³tsʰๅ⁴⁵zๅ¹¹ky⁴²,i²³tsʰๅ⁴⁵zๅ¹¹ky⁴²,i ²³ + tsʰ ɿ ⁴⁵ + z ɿ ¹¹ + k y ⁴²,,Cihui,,,,,一 起 事 幹
Changsha-862_piececlassifierforthing-1,,Changsha,862_piececlassifierforthing,i²⁴tɕiẽ²¹sๅ²¹tɕin⁰,i²⁴tɕiẽ²¹sๅ²¹tɕin⁰,i ²⁴ + tɕ i/j ẽ ²¹ + s ɿ ²¹ + tɕ i n ⁰,,Cihui,,,,,一 件 事 情
Nanchang-862_piececlassifierforthing-1,,Nanchang,862_piececlassifierforthing,it⁵iɔŋ³¹sๅ³¹,it⁵iɔŋ³¹sๅ³¹,i t ⁵ + i/j ɔ ŋ ³¹ + s ɿ ³¹,,Cihui,,,,,一 樣 事
Meixian-862_piececlassifierforthing-1,,Meixian,862_piececlassifierforthing,jit²¹kʰian⁴²sๅ⁴²tsʰin¹²,jit²¹kʰian⁴²sๅ⁴²tsʰin¹²,i/j i t ²¹ + kʰ i/j a n ⁴² + s ɿ ⁴² + tsʰ i n ¹²,,Cihui,,,,,一 件 事 情
Guangzhou-862_piececlassifierforthing-1,,Guangzhou,862_piececlassifierforthing,jɐt⁵kin²²ʃi²²,jɐt⁵kin²²ʃi²²,i/j ɐ t ⁵ + k i n ²² + ʃ i ²²,,Cihui,,,,,一 件 事
Yangjiang-862_piececlassifierforthing-1,,Yangjiang,862_piececlassifierforthing,jɐt²⁴kin⁴⁵⁴ʃi⁴⁵⁴,jɐt²⁴kin⁴⁵⁴ʃi⁴⁵⁴,i/j ɐ t ²⁴ + k i n ⁴⁵⁴ + ʃ i ⁴⁵⁴,,Cihui,,,,,一 件 事
Xiamen-862_piececlassifierforthing-1,,Xiamen,862_piececlassifierforthing,tsit⁵₃₂haŋ³³₁₁tai³³₁₁tsi¹¹,tsit⁵₃₂haŋ³³₁₁tai³³₁₁tsi¹¹,ts i t ³²/⁵ + h a ŋ ¹¹/³³ + t ai ¹¹/³³ + ts i ¹¹,,Cihui,,,,,一 項 代 囗
Chaozhou-862_piececlassifierforthing-1,,Chaozhou,862_piececlassifierforthing,tsek⁴₂₁kĩã³⁵₂₁sๅ¹¹,tsek⁴₂₁kĩã³⁵₂₁sๅ¹¹,ts e k ²¹/⁴ + k j ã ²¹/³⁵ + s ɿ ¹¹,,Cihui,,,,,一 件 事
Fuzhou-862_piececlassifierforthing-1,,Fuzhou,862_piececlassifierforthing,sɔ³¹yɔn²⁴²tai⁵²₃₁ie²¹³,sɔ³¹yɔn²⁴²tai⁵²₃₁ie²¹³,s ɔ ³¹ + y/ɥ ɔ n ²⁴² + t ai ³¹/⁵² + i/j e ²¹³,,Cihui,,,,,一 樣 大 計
Beijing-862_piececlassifierforthing-1,,Beijing,862_piececlassifierforthing,i³⁵tɕian⁵¹ʂʅr⁵¹,i³⁵tɕian⁵¹ʂʅr⁵¹,i ³⁵ + tɕ i/j a n ⁵¹ + ʂ */ʅ ⁵¹,,Cihui,,,,,一 件 事
Shenyang-862_piececlassifierforthing-1,,Shenyang,862_piececlassifierforthing,i³⁵tɕian⁴¹sๅr⁴¹,i³⁵tɕian⁴¹sๅr⁴¹,i ³⁵ + tɕ i/j a n ⁴¹ + s */ɿ ⁴¹,,Cihui,,,,,一 件 事
Hefei-862_piececlassifierforthing-1,,Hefei,862_piececlassifierforthing,iəʔ⁴iɑ̃⁵³sๅ⁵³,iəʔ⁴iɑ̃⁵³sๅ⁵³,i/j ə ʔ ⁴ + i/j ɑ̃ ⁵³ + s ɿ ⁵³,,Cihui,,,,,一 樣 事
Yangzhou-862_piececlassifierforthing-1,,Yangzhou,862_piececlassifierforthing,iəʔ⁴tsuɑŋ³¹sๅ⁵⁵tɕʰiŋ⁰,iəʔ⁴tsuɑŋ³¹sๅ⁵⁵tɕʰiŋ⁰,i/j ə ʔ ⁴ + ts u/w ɑ ŋ ³¹ + s ɿ ⁵⁵ + tɕʰ i ŋ ⁰,,Cihui,,,,,一 樁 事 情
Suzhou-862_piececlassifierforthing-1,,Suzhou,862_piececlassifierforthing,iɪʔ⁴tsɒŋ⁴⁴tʰi⁴¹₄₄,iɪʔ⁴tsɒŋ⁴⁴tʰi⁴¹₄₄,iɪ ʔ ⁴ + ts ɒ ŋ ⁴⁴ + z ɿ ²²/³¹ + tʰ i ⁴⁴/⁴¹,,Cihui,,,,,一 樁 事 體
